label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
A,0.6822912096977234,0.6187130808830261,0.5527711510658264,0.5049673318862915,0.48463791608810425,0.5903206467628479,0.5912720561027527,0.6041973829269409,0.6053048372268677,0.6354455351829529,0.6376293301582336,0.6435096859931946,0.6357249021530151,0.6774834990501404,0.6856595277786255,0.6836872100830078,0.673784077167511,0.7151963114738464,0.7207810878753662,0.7158191204071045,0.7085835337638855,0.622390866279602,0.5950276851654053,0.5284030437469482,0.4569586515426636,0.3985036611557007,0.42009854316711426,0.3712412118911743,0.44879624247550964,0.4746929109096527,0.4056149423122406,0.36403733491897583,0.45904627442359924,0.4653155207633972,0.402227520942688,0.36869609355926514,0.44953683018684387,0.458391398191452,0.40633243322372437,0.3734990954399109,0.43029356002807617,0.4437919557094574,-5.739577204622037e-07,-0.041488174349069595,-0.05721895396709442,-0.0699605941772461,-0.07307858765125275,-0.0050205327570438385,-0.03918064013123512,-0.05139032006263733,-0.0544683113694191,0.0024776740465313196,-0.036989424377679825,-0.041913192719221115,-0.035110026597976685,0.0008602276211604476,-0.04097238928079605,-0.030057111755013466,-0.01124688982963562,-0.00402646092697978,-0.023750027641654015,-0.012219363823533058,0.0026522998232394457
A,0.5294140577316284,0.4466710090637207,0.3693113327026367,0.31916534900665283,0.2905809283256531,0.4022248089313507,0.36704403162002563,0.39656734466552734,0.41759616136550903,0.44418051838874817,0.4120338559150696,0.4364624321460724,0.4532885253429413,0.4889771640300751,0.4623097777366638,0.4752987027168274,0.48958975076675415,0.5338728427886963,0.5084758400917053,0.5073522329330444,0.5170610547065735,0.6308862566947937,0.6123802065849304,0.5453646779060364,0.48375770449638367,0.43024760484695435,0.42148810625076294,0.4013504385948181,0.47294530272483826,0.48565205931663513,0.4011707603931427,0.38632237911224365,0.4733252227306366,0.4739043414592743,0.3968300223350525,0.3829028606414795,0.4659656584262848,0.46903809905052185,0.4022844433784485,0.3900291323661804,0.45006638765335083,0.4587042033672333,-5.902670636714902e-07,-0.027368130162358284,-0.035648200660943985,-0.04436885565519333,-0.04530492052435875,0.011282145977020264,-0.018278971314430237,-0.03310161083936691,-0.03996136412024498,0.010745459236204624,-0.02156086452305317,-0.025235388427972794,-0.019126318395137787,0.0018284753896296024,-0.03138628602027893,-0.014977839775383472,0.005344274453818798,-0.010444539599120617,-0.024491842836141586,-0.008469994179904461,0.008599373511970043
A,0.5538290739059448,0.47814467549324036,0.4044605493545532,0.3585481643676758,0.3277495801448822,0.43286779522895813,0.40398508310317993,0.4270784258842468,0.4464232623577118,0.472993940114975,0.4461434483528137,0.46492740511894226,0.4788914620876312,0.5162962675094604,0.49374690651893616,0.5028831958770752,0.5132414102554321,0.5616266131401062,0.5382604598999023,0.5343248844146729,0.5395724773406982,0.6039162874221802,0.5842937231063843,0.5204102993011475,0.471952348947525,0.4391038119792938,0.40189146995544434,0.363200306892395,0.42667579650878906,0.45848602056503296,0.3807235062122345,0.3444763422012329,0.4307081997394562,0.45565906167030334,0.3722867965698242,0.34247246384620667,0.4256455898284912,0.4501431882381439,0.3751845955848694,0.34958237409591675,0.408474326133728,0.42955780029296875,-6.799282346037216e-07,-0.01423179917037487,-0.0172793660312891,-0.023769181221723557,-0.024872081354260445,0.01678495481610298,-0.013875971548259258,-0.031253788620233536,-0.03787175193428993,0.010086527094244957,-0.022837843745946884,-0.029519351199269295,-0.02378002740442753,-0.003530845744535327,-0.03530818223953247,-0.02379489690065384,-0.005600523203611374,-0.019156569615006447,-0.03218979015946388,-0.0176923219114542,-0.001113995793275535
A,0.555557370185852,0.4790763556957245,0.40340375900268555,0.35669851303100586,0.3273657560348511,0.4337354302406311,0.40246957540512085,0.42716336250305176,0.4465848207473755,0.4732815623283386,0.44340214133262634,0.46501651406288147,0.48091086745262146,0.5165674686431885,0.4938851296901703,0.5032538175582886,0.5137382745742798,0.5616948008537292,0.5422540903091431,0.5381906628608704,0.5427408814430237,0.6074879765510559,0.5887377262115479,0.5237303376197815,0.4770662486553192,0.44449013471603394,0.40109720826148987,0.37362268567085266,0.4360145032405853,0.46123549342155457,0.380510538816452,0.34891653060913086,0.43756911158561707,0.4616660475730896,0.3742828965187073,0.3449121117591858,0.4273178279399872,0.4508187472820282,0.3803531527519226,0.3525741696357727,0.40841126441955566,0.42665398120880127,-6.328205586214608e-07,-0.015286775305867195,-0.01716047339141369,-0.021871650591492653,-0.02098049595952034,0.01966049335896969,-0.007232988253235817,-0.02302245795726776,-0.029718805104494095,0.013857001438736916,-0.01812698319554329,-0.024136044085025787,-0.01769007183611393,0.0011396363843232393,-0.029782850295305252,-0.018022064119577408,0.00039870437467470765,-0.013727394863963127,-0.026153022423386574,-0.012004106305539608,0.004203966353088617
A,0.7086468935012817,0.6415032744407654,0.5762656927108765,0.5394815802574158,0.5273820161819458,0.6313244104385376,0.6328710317611694,0.6383885145187378,0.6399015784263611,0.6802125573158264,0.6845107674598694,0.6833804249763489,0.6787229180335999,0.7249173521995544,0.7324357628822327,0.7250581979751587,0.7168397903442383,0.7644721269607544,0.7679599523544312,0.7564728856086731,0.747343122959137,0.606995701789856,0.5605223178863525,0.4628280699253082,0.38050705194473267,0.31576451659202576,0.3699033260345459,0.31914612650871277,0.39351513981819153,0.42179515957832336,0.36701661348342896,0.31961631774902344,0.4113277792930603,0.42982548475265503,0.3754349946975708,0.33148568868637085,0.4131907522678375,0.4328819215297699,0.39329421520233154,0.3505653440952301,0.4099124073982239,0.4312012493610382,-6.130500764811586e-07,-0.031707845628261566,-0.040684595704078674,-0.049122292548418045,-0.049831680953502655,0.006394961848855019,-0.027105912566184998,-0.04319939762353897,-0.04916371777653694,0.007264710962772369,-0.028884217143058777,-0.03481971099972725,-0.029148399829864502,-0.0006941796164028347,-0.039834726601839066,-0.028403785079717636,-0.009665841236710548,-0.011295896023511887,-0.030182724818587303,-0.016282182186841965,0.0002140639553545043
A,0.6293659210205078,0.5633103251457214,0.5034384727478027,0.4693315029144287,0.4498285949230194,0.5495451092720032,0.5389997959136963,0.5462867617607117,0.5566208362579346,0.5921986699104309,0.5831009149551392,0.5848387479782104,0.5907204747200012,0.6345061659812927,0.6296719312667847,0.6244820356369019,0.6256707310676575,0.6737737059593201,0.6692122220993042,0.658870279788971,0.6555495858192444,0.8157390356063843,0.7814825177192688,0.7059290409088135,0.6435410976409912,0.5883311033248901,0.6027846336364746,0.5919521450996399,0.652084469795227,0.6803221106529236,0.5952839851379395,0.5794230699539185,0.6518775224685669,0.6784200668334961,0.6044013500213623,0.5929117798805237,0.6560013294219971,0.679010808467865,0.6235025525093079,0.6001892685890198,0.6424444913864136,0.6624992489814758,-5.789375450149237e-07,-0.02414768561720848,-0.0322277806699276,-0.04073355719447136,-0.04397524148225784,0.005545572377741337,-0.024271637201309204,-0.04367569833993912,-0.053126055747270584,0.0034339209087193012,-0.027541808784008026,-0.037385761737823486,-0.03635512292385101,-0.0056161340326070786,-0.03684636205434799,-0.030399851500988007,-0.017393331974744797,-0.017227955162525177,-0.03304334357380867,-0.023303858935832977,-0.010758362710475922
A,0.5113301277160645,0.4345477819442749,0.3715772032737732,0.33173298835754395,0.31132233142852783,0.42068859934806824,0.3800908923149109,0.39911580085754395,0.4198610186576843,0.4554964005947113,0.41495776176452637,0.4311688244342804,0.4506962299346924,0.4922284483909607,0.4539440870285034,0.4630334973335266,0.4786820709705353,0.5284397006034851,0.4962320029735565,0.49595242738723755,0.5083263516426086,0.890897274017334,0.8553980588912964,0.7932344675064087,0.7454872131347656,0.696026623249054,0.6566855311393738,0.6898269057273865,0.7426194548606873,0.7377461194992065,0.6450225710868835,0.6980744004249573,0.7549567818641663,0.7446228265762329,0.65412437915802,0.7000070214271545,0.7543344497680664,0.7469671368598938,0.6751284599304199,0.7031105160713196,0.7428704500198364,0.740920901298523,-5.407127900980413e-07,-0.018863456323742867,-0.0284383837133646,-0.038963887840509415,-0.04322524741292,0.011236774735152721,-0.015708938241004944,-0.034924618899822235,-0.04647770896553993,0.006753222551196814,-0.020845720544457436,-0.02776833064854145,-0.027125544846057892,-0.004318333230912685,-0.030520206317305565,-0.01920522376894951,-0.005872996989637613,-0.018712973222136497,-0.03095884993672371,-0.020270440727472305,-0.007856719195842743
B,0.5196202397346497,0.44320765137672424,0.38796311616897583,0.3946789801120758,0.4472043812274933,0.4166637063026428,0.4137223958969116,0.41478702425956726,0.4178418517112732,0.45969587564468384,0.4576244652271271,0.4586043357849121,0.4601544141769409,0.5015819072723389,0.5022160410881042,0.5040701031684875,0.5044150352478027,0.5438635945320129,0.5466833710670471,0.5456215739250183,0.5423999428749084,0.7138272523880005,0.6799595355987549,0.6202704906463623,0.5690255165100098,0.549755334854126,0.44852009415626526,0.31541168689727783,0.2328091859817505,0.15880605578422546,0.44297826290130615,0.2916613221168518,0.19470897316932678,0.10934001207351685,0.46502602100372314,0.3248879909515381,0.24001654982566833,0.1658819019794464,0.5072672963142395,0.4049476981163025,0.33842742443084717,0.2776166796684265,9.611361520001083e-07,-0.03910832107067108,-0.07527420669794083,-0.10944993048906326,-0.14611726999282837,-0.07184012234210968,-0.11671087145805359,-0.14987285435199738,-0.1738383173942566,-0.08286092430353165,-0.12181022018194199,-0.1492115557193756,-0.16947633028030396,-0.09737578779459,-0.1311180740594864,-0.15217718482017517,-0.16727931797504425,-0.11562132090330124,-0.14416885375976562,-0.15682463347911835,-0.1661553978919983
B,0.5233920812606812,0.4469839334487915,0.39326557517051697,0.40185490250587463,0.45853689312934875,0.4267522692680359,0.4234985411167145,0.42448797821998596,0.4285440146923065,0.4694611728191376,0.46719780564308167,0.4691932797431946,0.47178134322166443,0.5107303857803345,0.5132038593292236,0.5160982012748718,0.5172985792160034,0.5525181293487549,0.556830644607544,0.557051956653595,0.5547809600830078,0.7072144746780396,0.671040952205658,0.6098477244377136,0.5572518706321716,0.5387862324714661,0.4381425976753235,0.30746781826019287,0.22591179609298706,0.15155911445617676,0.4323223829269409,0.2837063670158386,0.1877041757106781,0.10157877206802368,0.4534232020378113,0.3177277445793152,0.23417183756828308,0.16078037023544312,0.4948050081729889,0.3935287296772003,0.3279433846473694,0.26840704679489136,9.49156401475193e-07,-0.04354390129446983,-0.08175460249185562,-0.1175185889005661,-0.1554238200187683,-0.07294207066297531,-0.11882960796356201,-0.15331317484378815,-0.1784723848104477,-0.08225103467702866,-0.12237284332513809,-0.15128642320632935,-0.17279446125030518,-0.09570275992155075,-0.13073240220546722,-0.15330998599529266,-0.16939938068389893,-0.11339131742715836,-0.1423758566379547,-0.1561642736196518,-0.16656966507434845
B,0.3694203495979309,0.30008935928344727,0.23882678151130676,0.2129303216934204,0.23637548089027405,0.2134210765361786,0.18263012170791626,0.16318073868751526,0.14687073230743408,0.24307547509670258,0.2107371985912323,0.19088608026504517,0.17609724402427673,0.2809566259384155,0.25412237644195557,0.2416551560163498,0.2305096983909607,0.3264990448951721,0.31028419733047485,0.29595768451690674,0.28206753730773926,0.7588313817977905,0.7526513338088989,0.7213252186775208,0.6775593757629395,0.6462844610214233,0.5559759140014648,0.4433060884475708,0.3716166019439697,0.30871158838272095,0.5481365919113159,0.4220502972602844,0.3352924585342407,0.25787317752838135,0.5583455562591553,0.4355681538581848,0.3568090498447418,0.28796711564064026,0.5820431709289551,0.48895037174224854,0.42945384979248047,0.37490397691726685,8.135911002682406e-07,-0.024123666808009148,-0.05228245258331299,-0.08106522262096405,-0.111859530210495,-0.05036255344748497,-0.08772572129964828,-0.11665192246437073,-0.1381949931383133,-0.06586331874132156,-0.09994904696941376,-0.12458956986665726,-0.14309263229370117,-0.08378256857395172,-0.11330146342515945,-0.1303914189338684,-0.14288470149040222,-0.10431955009698868,-0.12831240892410278,-0.13790659606456757,-0.1451638787984848
B,0.5940185189247131,0.5225464105606079,0.4726540446281433,0.49513429403305054,0.5548643469810486,0.5132012367248535,0.5166035294532776,0.5220137238502502,0.5278188586235046,0.5618383884429932,0.5632092952728271,0.5661596059799194,0.5685561299324036,0.6084263324737549,0.6084503531455994,0.6078768968582153,0.6079557538032532,0.6541849374771118,0.6593731641769409,0.6609470844268799,0.6603991985321045,0.7906581163406372,0.74980628490448,0.6841804385185242,0.6407171487808228,0.6371181011199951,0.5048192739486694,0.3825830817222595,0.30115729570388794,0.22939178347587585,0.5008084774017334,0.3665611147880554,0.27537772059440613,0.19709882140159607,0.5196170806884766,0.3921585977077484,0.3084995448589325,0.24093353748321533,0.5569117069244385,0.4579642117023468,0.39367997646331787,0.3427102565765381,8.081280498117849e-07,-0.03933170810341835,-0.07217507064342499,-0.10310523957014084,-0.13656936585903168,-0.057124774903059006,-0.09582240879535675,-0.12915939092636108,-0.15334933996200562,-0.06512896716594696,-0.09615081548690796,-0.12077482789754868,-0.1387268453836441,-0.07742807269096375,-0.1034659892320633,-0.11921202391386032,-0.12993206083774567,-0.09428991377353668,-0.11457744240760803,-0.11950309574604034,-0.12250984460115433
B,0.6869680285453796,0.6134921312332153,0.5622185468673706,0.6022245287895203,0.6720753908157349,0.5875456929206848,0.5573559999465942,0.5443667769432068,0.5378443002700806,0.6463854312896729,0.6431479454040527,0.6462025046348572,0.6493847370147705,0.7015913128852844,0.7202949523925781,0.7320492267608643,0.7389279007911682,0.7560403943061829,0.8052145838737488,0.8367757797241211,0.8599520325660706,0.8257795572280884,0.7855038642883301,0.7174491882324219,0.6692079901695251,0.6527721881866455,0.5476859211921692,0.4139023423194885,0.32635509967803955,0.249782532453537,0.5261482000350952,0.36213043332099915,0.2529597878456116,0.16069144010543823,0.5435349941253662,0.3940271735191345,0.2965282201766968,0.21832463145256042,0.5884882211685181,0.48401138186454773,0.4148886799812317,0.35680246353149414,1.0021090020018164e-06,-0.042811088263988495,-0.0755486935377121,-0.10483579337596893,-0.13623513281345367,-0.0712982788681984,-0.10859951376914978,-0.1356562376022339,-0.15589019656181335,-0.07827412337064743,-0.10931602120399475,-0.1350521743297577,-0.15486817061901093,-0.08856754750013351,-0.12189073115587234,-0.14948414266109467,-0.16914808750152588,-0.10188562422990799,-0.13362132012844086,-0.14908695220947266,-0.15975044667720795
B,0.4836364984512329,0.40725237131118774,0.33843672275543213,0.3174320459365845,0.3578858971595764,0.3149155080318451,0.26659879088401794,0.23821856081485748,0.21646609902381897,0.35802581906318665,0.3242396116256714,0.30848684906959534,0.29835060238838196,0.40829145908355713,0.3943742513656616,0.3935825526714325,0.39277854561805725,0.4643469452857971,0.4923025667667389,0.5114971399307251,0.5255613923072815,0.8513913154602051,0.8475949764251709,0.8216027021408081,0.7793385982513428,0.7500547170639038,0.6489722728729248,0.5304648280143738,0.4561932682991028,0.3905733525753021,0.6283891201019287,0.4873278737068176,0.3878512978553772,0.30063921213150024,0.6372925639152527,0.5014905333518982,0.40759482979774475,0.32457342743873596,0.6719495058059692,0.5708882808685303,0.49805331230163574,0.4307331442832947,1.110871721721196e-06,-0.03175985813140869,-0.06317545473575592,-0.09427434951066971,-0.12804961204528809,-0.060910627245903015,-0.09927637130022049,-0.1267835646867752,-0.1478208750486374,-0.07517781108617783,-0.11195360124111176,-0.13859306275844574,-0.15758204460144043,-0.09236771613359451,-0.13339506089687347,-0.16127382218837738,-0.1797173023223877,-0.11138418316841125,-0.1520104855298996,-0.17107434570789337,-0.1829482614994049
